image_name,image_relative_path,preannotation_relative_path,domain,recording_id,source_frame_index,timestamp_ns,split_group,selection_reason,expected_classes,failure_mode_candidate,hand_visibility_candidate,route_segment,route_progression,pairing_id,image_sha256,preannotation_sha256
car_2e84f0c3e245_002690.jpg,images/car_2e84f0c3e245_002690.jpg,,car,car_2e84f0c3e245,2690,1324257691297,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'pedestrian', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'visible', 'right': 'partially_visible'}",q2,0.6855200043312296,,fcb3eed31ff8cf3d3014649e97c432051e556e3d876dddc158894bf40d427453,
car_2e84f0c3e245_003550.jpg,images/car_2e84f0c3e245_003550.jpg,,car,car_2e84f0c3e245,3550,1410249926819,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'out_of_frame'}",q3,1.0,,604b7efe3398d4edcb65e4de18cf8eef0049406f6681908702aca1bb5a2969f5,
car_2e84f0c3e245_000240.jpg,images/car_2e84f0c3e245_000240.jpg,,car,car_2e84f0c3e245,240,1079276279266,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['other_environment', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'out_of_frame'}",q0,0.0,,de901a978333ff5f374fd26ad9d9327aa236b9f22542e9b261d4e4fc79b57d11,
car_2e84f0c3e245_001140.jpg,images/car_2e84f0c3e245_001140.jpg,,car,car_2e84f0c3e245,1140,1169269411943,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'visible', 'right': 'visible'}",q0,0.012530418440680185,,0339cdfe0b5b40c1ca16152e8a179f0e0ce2f76be3fe69bd79c04696784b745a,
car_2e84f0c3e245_001440.jpg,images/car_2e84f0c3e245_001440.jpg,,car,car_2e84f0c3e245,1440,1199267415006,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['other_environment', 'pedestrian', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'visible', 'right': 'partially_visible'}",q0,0.21852579396422647,,aba15e0e8cc32f3d73cebab02d42db079dca74d55ef23899493659a3ddd87ae9,
car_2e84f0c3e245_000480.jpg,images/car_2e84f0c3e245_000480.jpg,,car,car_2e84f0c3e245,480,1103274264569,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['other_environment', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'out_of_frame'}",q0,0.0,,567a07012bd9f56410826226f3da792dc72dfbfe4d694602e811409a87b10114,
car_2e84f0c3e245_001970.jpg,images/car_2e84f0c3e245_001970.jpg,,car,car_2e84f0c3e245,1970,1252263281766,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'visible', 'right': 'out_of_frame'}",q1,0.4202354948935874,,3dc4a2529223168f9009eb6139b8c93153441bcda2507f55001664a0a8805e4f,
car_2e84f0c3e245_000560.jpg,images/car_2e84f0c3e245_000560.jpg,,car,car_2e84f0c3e245,560,1111273999391,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'out_of_frame'}",q0,0.0,,71a7f979699685a0263b597176cdb8539105bfa285e9aa9d9da28e8290b77ac6,
car_2e84f0c3e245_003690.jpg,images/car_2e84f0c3e245_003690.jpg,,car,car_2e84f0c3e245,3690,1424249234360,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['other_environment', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'out_of_frame'}",q3,1.0,,da85682103ee75e3b8bf5cc3fc2e9c3dbda80b16929d7086f9c6f73ff78d9d28,
car_2e84f0c3e245_000530.jpg,images/car_2e84f0c3e245_000530.jpg,,car,car_2e84f0c3e245,530,1108272766401,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['other_environment', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'out_of_frame'}",q0,0.0,,79e865b6ec4e39a8676955ed7523e58a18425b155c4668a42e6f84b2432e7cb6,
motorcycle_5ab8604a14df_001439.jpg,images/motorcycle_5ab8604a14df_001439.jpg,,motorcycle,motorcycle_5ab8604a14df,1439,2270820429935,external_validation,"[external_validation] adds 15 previously uncovered strata: cockpit:partial, domain:motorcycle, geometry:straight, hand:left:not_visible, hand:right:not_visible, light:normal","['lane_marking', 'other_environment', 'pedestrian', 'road_boundary_or_obstacle', 'road_surface', 'two_wheeler', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q0,0.04564144829528547,,a69a31d3785b2d1a5a947eef524a3a4e08d2101a2393a094ab93fdd028f188d4,
motorcycle_5ab8604a14df_004049.jpg,images/motorcycle_5ab8604a14df_004049.jpg,,motorcycle,motorcycle_5ab8604a14df,4049,2444806970394,external_validation,"[external_validation] adds 7 previously uncovered strata: cockpit:minimal, hand:left:out_of_frame, hand:right:out_of_frame, light:bright, motion:medium, route:q1","['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'out_of_frame'}",q1,0.27976189822587066,,b0a48cdf3c24e7083582f30052e2b7d4b828aef8685b1ffc58cd00320eb6b3a0,
motorcycle_5ab8604a14df_014415.jpg,images/motorcycle_5ab8604a14df_014415.jpg,,motorcycle,motorcycle_5ab8604a14df,14415,3135815587623,external_validation,"[external_validation] adds 5 previously uncovered strata: geometry:turning, hand:left:partially_visible, hand:right:visible, motion:high, route:q3","['other_environment', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'two_wheeler']",,"{'left': 'partially_visible', 'right': 'visible'}",q3,1.0,,e377debde32d64f6210b44acb2b976eec9df2ab4c49879f2d5242011094ebd6c,
motorcycle_5ab8604a14df_007110.jpg,images/motorcycle_5ab8604a14df_007110.jpg,,motorcycle,motorcycle_5ab8604a14df,7110,2648857209321,external_validation,"[external_validation] adds 2 previously uncovered strata: hand:left:visible, route:q2","['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'two_wheeler', 'vehicle']",,"{'left': 'visible', 'right': 'not_visible'}",q2,0.504719431731389,,28204c67f8f83d2d40ab4578d2d2028f13fa5cbbd681add0ba0f1e2ccc49bc23,
motorcycle_5ab8604a14df_013950.jpg,images/motorcycle_5ab8604a14df_013950.jpg,,motorcycle,motorcycle_5ab8604a14df,13950,3104821549760,external_validation,[external_validation] adds 1 previously uncovered strata: cockpit:prominent,"['lane_marking', 'other_environment', 'pedestrian', 'road_boundary_or_obstacle', 'road_surface', 'two_wheeler', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'not_visible'}",q3,0.9709789103401247,,14deeb2e29772797ff60c4da1d6a42698b0fc7d8b0a1e0fed22b2ade1dce0de0,
motorcycle_5ab8604a14df_006344.jpg,images/motorcycle_5ab8604a14df_006344.jpg,,motorcycle,motorcycle_5ab8604a14df,6344,2597794918727,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_light', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q1,0.45473116829798244,,028a5c9d4543a3bff78944d6de92ff71b5f3680650f93f389a619f2e05648646,
motorcycle_5ab8604a14df_010005.jpg,images/motorcycle_5ab8604a14df_010005.jpg,,motorcycle,motorcycle_5ab8604a14df,10005,2841842399457,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_light', 'traffic_sign', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'not_visible'}",q2,0.7076060606253538,,256e591d5aadb2019362c5cefb1e794ed30cbc7ffea387447bebd4b2d7875fc8,
motorcycle_5ab8604a14df_001289.jpg,images/motorcycle_5ab8604a14df_001289.jpg,,motorcycle,motorcycle_5ab8604a14df,1289,2260821207791,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'pedestrian', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'not_visible'}",q0,0.04454940495456551,,b2fe2612fe278be6822417da1b994d141e6e6c1eae55a9961503d226a4bb928a,
motorcycle_5ab8604a14df_006614.jpg,images/motorcycle_5ab8604a14df_006614.jpg,,motorcycle,motorcycle_5ab8604a14df,6614,2615793545405,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q1,0.4681113586056589,,3761cfd2266723d2a45df77f7fa4d64bedbecd67050a3821cc2c068b93e85389,
motorcycle_5ab8604a14df_006720.jpg,images/motorcycle_5ab8604a14df_006720.jpg,,motorcycle,motorcycle_5ab8604a14df,6720,2622859655352,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q1,0.4710888048056309,,bec811f3ede1c7c8f0d69375af08c33d1197448243020697931da3512352ffc8,
motorcycle_5ab8604a14df_009555.jpg,images/motorcycle_5ab8604a14df_009555.jpg,,motorcycle,motorcycle_5ab8604a14df,9555,2811844652436,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'not_visible'}",q2,0.6710160782961516,,71064f449d37b3d84d8140307dd5d35db24fe8c1ff78c4c522f651a48c98aa37,
motorcycle_5ab8604a14df_010890.jpg,images/motorcycle_5ab8604a14df_010890.jpg,,motorcycle,motorcycle_5ab8604a14df,10890,2900837618864,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'pedestrian', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'partially_visible', 'right': 'out_of_frame'}",q3,0.7934290702331733,,14f6a8fca1902b6c05763d042535bc750d85c55258f8e1fe70747624ced93c50,
motorcycle_5ab8604a14df_010950.jpg,images/motorcycle_5ab8604a14df_010950.jpg,,motorcycle,motorcycle_5ab8604a14df,10950,2904837425633,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'partially_visible', 'right': 'out_of_frame'}",q3,0.7989807356282655,,f1d15ba630374b499b0588ec54793df8a3e1e29ec2e6374bda469c4b2fb1ea29,
motorcycle_5ab8604a14df_011175.jpg,images/motorcycle_5ab8604a14df_011175.jpg,,motorcycle,motorcycle_5ab8604a14df,11175,2919836074612,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'out_of_frame'}",q3,0.8197295778864973,,950e5c075be2cca29224511b4d6cf5869a797f4bd842d2df0763f610416f0ab2,
motorcycle_5ab8604a14df_011595.jpg,images/motorcycle_5ab8604a14df_011595.jpg,,motorcycle,motorcycle_5ab8604a14df,11595,2947834052239,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'pedestrian', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'out_of_frame'}",q3,0.8518819129247657,,f6218a991e9d47af00d32240f666de4e3b3657aa4cce3bfa74a535a26eafd3be,
motorcycle_5ab8604a14df_011640.jpg,images/motorcycle_5ab8604a14df_011640.jpg,,motorcycle,motorcycle_5ab8604a14df,11640,2950833766145,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'out_of_frame'}",q3,0.8550842616897578,,4a8db3dac8f72c9a8145d9f1b52ce22aaa91fe771b8bda1f96317a472fce49e9,
motorcycle_5ab8604a14df_011715.jpg,images/motorcycle_5ab8604a14df_011715.jpg,,motorcycle,motorcycle_5ab8604a14df,11715,2955833431362,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'out_of_frame'}",q3,0.8596698764542527,,ec82cda84a5c4bd42b9b19b4efb6ef40fa23296e468fddfc964b5fa931e58058,
motorcycle_5ab8604a14df_011820.jpg,images/motorcycle_5ab8604a14df_011820.jpg,,motorcycle,motorcycle_5ab8604a14df,11820,2962832964935,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'out_of_frame'}",q3,0.8637725676276565,,c621090ea203387fec7352135a41bf51380c25b7bec840cbd83f305ce232c798,
motorcycle_5ab8604a14df_012045.jpg,images/motorcycle_5ab8604a14df_012045.jpg,,motorcycle,motorcycle_5ab8604a14df,12045,2977831610998,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'two_wheeler', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'not_visible'}",q3,0.8737313843715587,,989a0369aea8669b5669b582aafc7fec7d90069eaab64996aebfa007cd0c9c83,
motorcycle_5ab8604a14df_012150.jpg,images/motorcycle_5ab8604a14df_012150.jpg,,motorcycle,motorcycle_5ab8604a14df,12150,2984831156020,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'not_visible'}",q3,0.8796394918235377,,751dcf954e67b42c61426291f6fa82b66858b2f72078305e80e5a46cfacaea8d,
motorcycle_5ab8604a14df_012225.jpg,images/motorcycle_5ab8604a14df_012225.jpg,,motorcycle,motorcycle_5ab8604a14df,12225,2989830738270,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q3,0.8836979326651987,,b3a60ba7a2caecdb8ae532eb3f86e60e3d4e70bf65e57af6d749751a6948c787,
motorcycle_5ab8604a14df_012330.jpg,images/motorcycle_5ab8604a14df_012330.jpg,,motorcycle,motorcycle_5ab8604a14df,12330,2996830187718,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'partially_visible', 'right': 'not_visible'}",q3,0.8893157797468401,,07f83effb1b372ef718348a2b060b154befe12e427e3b2109cea6f0ad0170d4e,
motorcycle_5ab8604a14df_012510.jpg,images/motorcycle_5ab8604a14df_012510.jpg,,motorcycle,motorcycle_5ab8604a14df,12510,3008829017312,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q3,0.8981274923170758,,a1cfaa806e3e6c2ebfc82668209f4cd8ae067dbb95ebe88048fd39f9d6cc1767,
motorcycle_5ab8604a14df_012675.jpg,images/motorcycle_5ab8604a14df_012675.jpg,,motorcycle,motorcycle_5ab8604a14df,12675,3019827703436,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q3,0.9052046358631651,,4063411704a97939463e9fada9aed325193f7921c4a50519843f59ab3e9958d4,
motorcycle_5ab8604a14df_012885.jpg,images/motorcycle_5ab8604a14df_012885.jpg,,motorcycle,motorcycle_5ab8604a14df,12885,3033827242310,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q3,0.9158860779167588,,892d5fab6322ada22452388fc583f2a7a363b5ff3fc720202ea1fc80a14b8df2,
motorcycle_5ab8604a14df_013140.jpg,images/motorcycle_5ab8604a14df_013140.jpg,,motorcycle,motorcycle_5ab8604a14df,13140,3050825812591,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q3,0.925775284487965,,788319c26875d9ea760c80f3c24a8770f46a8119fe4200473f474514b90bf01b,
motorcycle_5ab8604a14df_013380.jpg,images/motorcycle_5ab8604a14df_013380.jpg,,motorcycle,motorcycle_5ab8604a14df,13380,3066824689383,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'not_visible'}",q3,0.9422336766768039,,f722dc75ecefd9c60c22289c92a4dad52dcae7ae7e35b26ff3a09252010b60d8,
motorcycle_5ab8604a14df_013470.jpg,images/motorcycle_5ab8604a14df_013470.jpg,,motorcycle,motorcycle_5ab8604a14df,13470,3072824237862,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'two_wheeler', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'not_visible'}",q3,0.9441069586305589,,5a4c34c2ef9de3acd407ea75d3c33923671fa2f6e49e0926178db00129c436ca,
motorcycle_5ab8604a14df_013590.jpg,images/motorcycle_5ab8604a14df_013590.jpg,,motorcycle,motorcycle_5ab8604a14df,13590,3080823490207,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q3,0.949823556095374,,ff6467e3f299301a5ed9eeb5871c3c0006bf099db19628b61b6c49cbf7bb55ce,
motorcycle_5ab8604a14df_013800.jpg,images/motorcycle_5ab8604a14df_013800.jpg,,motorcycle,motorcycle_5ab8604a14df,13800,3094822587383,external_validation,[external_validation] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q3,0.9655002208411027,,84454f28b5a7f82f1baf36ede8edaba8e0e5949445bcf04f06c0835b67d02eda,
motorcycle_5ab8604a14df_008445.jpg,images/motorcycle_5ab8604a14df_008445.jpg,,motorcycle,motorcycle_5ab8604a14df,8445,2737850366343,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['other_environment', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q2,0.5628755806408711,,16a4e61dc48209a1ebc894fbd61ef53c07566f4f8362c861e8a7b5dd8ec1a88a,
motorcycle_5ab8604a14df_013980.jpg,images/motorcycle_5ab8604a14df_013980.jpg,,motorcycle,motorcycle_5ab8604a14df,13980,3106821607759,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign']",,"{'left': 'out_of_frame', 'right': 'not_visible'}",q3,0.9735929856284208,,b0b1ff8dd3cb26d6b854ad027fd22d9d2524dd93029cd4351b871f9e39d6c6d2,
motorcycle_5ab8604a14df_008535.jpg,images/motorcycle_5ab8604a14df_008535.jpg,,motorcycle,motorcycle_5ab8604a14df,8535,2743849615937,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface']",,"{'left': 'not_visible', 'right': 'not_visible'}",q2,0.5736097541540371,,d706872ec44bfd239f78780bb308a0d7167a4b1aa588cf5f7f787777860d0328,
motorcycle_5ab8604a14df_003554.jpg,images/motorcycle_5ab8604a14df_003554.jpg,,motorcycle,motorcycle_5ab8604a14df,3554,2411809420019,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface']",,"{'left': 'not_visible', 'right': 'not_visible'}",q0,0.22342947265405147,,da909de31b30ec6912f200763e3e5cf2d56ed373abe6cd30963ef36c64746f97,
motorcycle_5ab8604a14df_003854.jpg,images/motorcycle_5ab8604a14df_003854.jpg,,motorcycle,motorcycle_5ab8604a14df,3854,2431808028591,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'not_visible'}",q1,0.2569071839354528,,8bc9a50bfb3fedae63a8ab58f4abb416328e5102c4e059e7b1e49b4e3736adbc,
motorcycle_5ab8604a14df_003194.jpg,images/motorcycle_5ab8604a14df_003194.jpg,,motorcycle,motorcycle_5ab8604a14df,3194,2387811275103,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_surface', 'traffic_sign']",,"{'left': 'not_visible', 'right': 'not_visible'}",q0,0.17221411662070993,,e5a02d752cc26b5bcb99b798d9d63d2e96b5ef79df8f97ea2359dd77877c9475,
motorcycle_5ab8604a14df_008625.jpg,images/motorcycle_5ab8604a14df_008625.jpg,,motorcycle,motorcycle_5ab8604a14df,8625,2749849073550,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q2,0.585408627788008,,3fca93f62f5f4c2614cc4a959c4ee22a022f6f5acd1909634d1c52f84116ba33,
motorcycle_5ab8604a14df_006825.jpg,images/motorcycle_5ab8604a14df_006825.jpg,,motorcycle,motorcycle_5ab8604a14df,6825,2629858914071,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface']",,"{'left': 'not_visible', 'right': 'not_visible'}",q1,0.478238067011614,,c9c9776f0de645aa44ef6636a67f569b847a878d0594e642fc3c1a0c6daf2919,
motorcycle_5ab8604a14df_004724.jpg,images/motorcycle_5ab8604a14df_004724.jpg,,motorcycle,motorcycle_5ab8604a14df,4724,2489803461873,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'not_visible'}",q1,0.3393796082134688,,95605b62efac26370dc8fbf58f3a58a682501c241d8dbfb69b0ed07df49f3ffb,
motorcycle_5ab8604a14df_008490.jpg,images/motorcycle_5ab8604a14df_008490.jpg,,motorcycle,motorcycle_5ab8604a14df,8490,2740850174738,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q2,0.5672767626757537,,a4696c59bc0b38346802e3eb7480f31ba48d9d760e91f5ba33e77cac2aebd53b,
motorcycle_5ab8604a14df_010740.jpg,images/motorcycle_5ab8604a14df_010740.jpg,,motorcycle,motorcycle_5ab8604a14df,10740,2890838540436,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'not_visible', 'right': 'out_of_frame'}",q3,0.7777388203357225,,2c753e94934520769efbf94414fd7c36422d5317cde919cde415eaf558c35f59,
motorcycle_5ab8604a14df_013905.jpg,images/motorcycle_5ab8604a14df_013905.jpg,,motorcycle,motorcycle_5ab8604a14df,13905,3101821923853,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'regulatory_road_marking', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'out_of_frame', 'right': 'not_visible'}",q3,0.9688432683669137,,11903eef7cae04c8dc019072cd82eab0dcb52742553d6693dffcc65c09e1a55c,
motorcycle_5ab8604a14df_003599.jpg,images/motorcycle_5ab8604a14df_003599.jpg,,motorcycle,motorcycle_5ab8604a14df,3599,2414809033072,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface']",,"{'left': 'out_of_frame', 'right': 'not_visible'}",q0,0.22974444009499193,,d946dbe5adb8d369147419fa7e827c8037a02bcb4878618dbdc44f83bdbbbbac,
motorcycle_5ab8604a14df_003269.jpg,images/motorcycle_5ab8604a14df_003269.jpg,,motorcycle,motorcycle_5ab8604a14df,3269,2392810794958,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_surface']",,"{'left': 'not_visible', 'right': 'not_visible'}",q0,0.18340283321161618,,3966836ec8149743ed33d9c56f120d841b2f1d5651075fb084e60c6f39891775,
motorcycle_5ab8604a14df_011880.jpg,images/motorcycle_5ab8604a14df_011880.jpg,,motorcycle,motorcycle_5ab8604a14df,11880,2966832429894,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['other_environment', 'road_boundary_or_obstacle', 'road_surface', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q3,0.8654131884968083,,da628e6d71b6a3ccbaebc6dbebfb58c2e9061667f408b743e7c3ef4643cb3ab5,
motorcycle_5ab8604a14df_009735.jpg,images/motorcycle_5ab8604a14df_009735.jpg,,motorcycle,motorcycle_5ab8604a14df,9735,2823843697904,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface']",,"{'left': 'not_visible', 'right': 'not_visible'}",q2,0.679672370197837,,f75e251b398c7adf46ac77877a641de83ad508025288e33a65a5e051c8630db3,
motorcycle_5ab8604a14df_001979.jpg,images/motorcycle_5ab8604a14df_001979.jpg,,motorcycle,motorcycle_5ab8604a14df,1979,2306817577248,cockpit_training,[cockpit_training] extends coverage of already represented conditions,"['lane_marking', 'other_environment', 'road_boundary_or_obstacle', 'road_surface', 'traffic_sign', 'vehicle']",,"{'left': 'not_visible', 'right': 'not_visible'}",q0,0.08009542728520722,,d4b3e84f1c5b87ad82e5e5c2b383e3dbe30f44c795379fa5d43b8ff6d35122f2,
